image,grow,disease,disease-grow,area,points,original
/home/lab38/상추/V006_77_1_10_05_03_12_3_6998e_20201208_33.jpeg,1,10,10-12,3.0,"[{'xtl': 0, 'ytl': 0, 'xbr': 2986, 'ybr': 2868}]",
/home/lab38/상추/V006_77_1_10_05_03_12_3_6998e_20201208_53.jpeg,1,10,10-12,3.0,"[{'xtl': 320, 'ytl': 566, 'xbr': 4032, 'ybr': 2893}]",
/home/lab38/상추/V006_77_1_10_05_03_12_3_6998e_20201211_36.jpeg,1,10,10-12,3.0,"[{'xtl': 406, 'ytl': 1133, 'xbr': 3692, 'ybr': 2504}]",
/home/lab38/상추/V006_77_1_10_05_03_12_3_6998e_20201211_45.jpeg,1,10,10-12,3.0,"[{'xtl': 101, 'ytl': 941, 'xbr': 4032, 'ybr': 2757}]",
/home/lab38/상추/V006_77_1_10_05_03_12_3_8130e_20201208_11.jpeg,1,10,10-12,3.0,"[{'xtl': 283, 'ytl': 34, 'xbr': 3782, 'ybr': 2325}]",
/home/lab38/상추/V006_77_1_10_05_03_12_2_5436e_20201204_10_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 1145, 'ytl': 212, 'xbr': 2815, 'ybr': 2717}]",V006_77_1_10_05_03_12_2_5436e_20201204_10.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0527e_20201209_25_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 716, 'ytl': 316, 'xbr': 3832, 'ybr': 2260}]",V006_77_1_10_05_03_12_1_0527e_20201209_25.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_5563e_20201211_57_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 106, 'ytl': 207, 'xbr': 3014, 'ybr': 3023}]",V006_77_1_10_05_03_12_1_5563e_20201211_57.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_1249e_20201211_60_a0005.jpeg,1,10,10-12,3.0,"[{'xtl': 85, 'ytl': 0, 'xbr': 3398, 'ybr': 3008}]",V006_77_1_10_05_03_12_2_1249e_20201211_60.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_6855e_20201126_18_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 627, 'ytl': 712, 'xbr': 2228, 'ybr': 2445}]",V006_77_1_09_05_03_12_1_6855e_20201126_18.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6432e_20201208_45_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 629, 'ytl': 734, 'xbr': 3337, 'ybr': 2364}]",V006_77_1_10_05_03_12_2_6432e_20201208_45.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_5563e_20201211_27_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 154, 'ytl': 560, 'xbr': 3024, 'ybr': 2702}]",V006_77_1_10_05_03_12_2_5563e_20201211_27.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6432e_20201209_35_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 64, 'ytl': 511, 'xbr': 4031, 'ybr': 2671}]",V006_77_1_10_05_03_12_2_6432e_20201209_35.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_3_0517e_20201210_1_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 593, 'ytl': 1004, 'xbr': 2756, 'ybr': 3266}]",V006_77_1_10_05_03_12_3_0517e_20201210_1.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6855e_20201214_41_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 1130, 'ytl': 1188, 'xbr': 2687, 'ybr': 2012}]",V006_77_1_10_05_03_12_1_6855e_20201214_41.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6855e_20201214_19_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 547, 'ytl': 1582, 'xbr': 2136, 'ybr': 2846}]",V006_77_1_10_05_03_12_1_6855e_20201214_19.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_2761e_20201210_33_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 762, 'ytl': 0, 'xbr': 2667, 'ybr': 2404}]",V006_77_1_10_05_03_12_1_2761e_20201210_33.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0527e_20201208_23_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 348, 'ytl': 8, 'xbr': 2736, 'ybr': 4031}]",V006_77_1_10_05_03_12_1_0527e_20201208_23.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6855e_20201211_44_a0005.jpeg,1,10,10-12,3.0,"[{'xtl': 957, 'ytl': 881, 'xbr': 1814, 'ybr': 2081}]",V006_77_1_10_05_03_12_1_6855e_20201211_44.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201210_131_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 1923, 'ytl': 654, 'xbr': 3149, 'ybr': 1489}]",V006_77_1_10_05_03_12_1_0517e_20201210_131.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0527e_20201209_59_a0008.jpeg,1,10,10-12,3.0,"[{'xtl': 1, 'ytl': 0, 'xbr': 4024, 'ybr': 3020}]",V006_77_1_10_05_03_12_1_0527e_20201209_59.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6432e_20201208_91_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 125, 'ytl': 51, 'xbr': 4031, 'ybr': 2022}]",V006_77_1_10_05_03_12_2_6432e_20201208_91.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_0517e_20201208_46_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 1354, 'ytl': 1164, 'xbr': 2889, 'ybr': 2405}]",V006_77_1_10_05_03_12_2_0517e_20201208_46.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0527e_20201208_5_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 612, 'ytl': 531, 'xbr': 2684, 'ybr': 3152}]",V006_77_1_10_05_03_12_1_0527e_20201208_5.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201210_113_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 1356, 'ytl': 668, 'xbr': 3468, 'ybr': 2150}]",V006_77_1_10_05_03_12_1_0517e_20201210_113.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6432e_20201208_50_a0005.jpeg,1,10,10-12,3.0,"[{'xtl': 1085, 'ytl': 2578, 'xbr': 1647, 'ybr': 3323}]",V006_77_1_10_05_03_12_1_6432e_20201208_50.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6432e_20201208_70_a0008.jpeg,1,10,10-12,3.0,"[{'xtl': 960, 'ytl': 862, 'xbr': 2199, 'ybr': 2952}]",V006_77_1_10_05_03_12_2_6432e_20201208_70.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6855e_20201210_20_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 1055, 'ytl': 912, 'xbr': 2236, 'ybr': 2290}]",V006_77_1_10_05_03_12_2_6855e_20201210_20.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0177e_20201119_14_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 1284, 'ytl': 117, 'xbr': 3023, 'ybr': 2047}]",V006_77_1_09_05_03_12_2_0177e_20201119_14.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201210_88_a0002.jpeg,1,10,10-12,3.0,"[{'xtl': 1138, 'ytl': 878, 'xbr': 2944, 'ybr': 1949}]",V006_77_1_10_05_03_12_1_0517e_20201210_88.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_5436e_20201120_30_a0001.jpeg,1,10,10-12,3.0,"[{'xtl': 1239, 'ytl': 1081, 'xbr': 1601, 'ybr': 1498}]",V006_77_1_09_05_03_12_1_5436e_20201120_30.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_3_5563e_20201211_51_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 360, 'ytl': 128, 'xbr': 2319, 'ybr': 2440}]",V006_77_1_10_05_03_12_3_5563e_20201211_51.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6998e_20201208_2_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 1342, 'ytl': 1169, 'xbr': 2747, 'ybr': 2844}]",V006_77_1_10_05_03_12_1_6998e_20201208_2.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6855e_20201210_62_a0008.jpeg,1,10,10-12,3.0,"[{'xtl': 401, 'ytl': 900, 'xbr': 2049, 'ybr': 2412}]",V006_77_1_10_05_03_12_2_6855e_20201210_62.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201208_37_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 983, 'ytl': 1315, 'xbr': 2540, 'ybr': 2445}]",V006_77_1_10_05_03_12_1_0517e_20201208_37.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_0149e_20201209_16_a0008.jpeg,1,10,10-12,3.0,"[{'xtl': 1228, 'ytl': 772, 'xbr': 2488, 'ybr': 2156}]",V006_77_1_10_05_03_12_2_0149e_20201209_16.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_1249e_20201127_20_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 2174, 'ytl': 971, 'xbr': 2554, 'ybr': 2934}]",V006_77_1_09_05_03_12_3_1249e_20201127_20.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_2761e_20201210_3_a0008.jpeg,1,10,10-12,3.0,"[{'xtl': 560, 'ytl': 183, 'xbr': 2320, 'ybr': 2767}]",V006_77_1_10_05_03_12_1_2761e_20201210_3.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6432e_20201208_111_a0001.jpeg,1,10,10-12,3.0,"[{'xtl': 5, 'ytl': 208, 'xbr': 2858, 'ybr': 4032}]",V006_77_1_10_05_03_12_2_6432e_20201208_111.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_2761e_20201210_13_a0008.jpeg,1,10,10-12,3.0,"[{'xtl': 500, 'ytl': 904, 'xbr': 2788, 'ybr': 2516}]",V006_77_1_10_05_03_12_1_2761e_20201210_13.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_6855e_20201126_22_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 1271, 'ytl': 1175, 'xbr': 3011, 'ybr': 2436}]",V006_77_1_09_05_03_12_1_6855e_20201126_22.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6432e_20201209_59_a0002.jpeg,1,10,10-12,3.0,"[{'xtl': 2610, 'ytl': 1414, 'xbr': 4031, 'ybr': 2102}]",V006_77_1_10_05_03_12_2_6432e_20201209_59.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6432e_20201209_45_a0001.jpeg,1,10,10-12,3.0,"[{'xtl': 311, 'ytl': 401, 'xbr': 3616, 'ybr': 2745}]",V006_77_1_10_05_03_12_2_6432e_20201209_45.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6855e_20201214_23_a0005.jpeg,1,10,10-12,3.0,"[{'xtl': 0, 'ytl': 126, 'xbr': 2228, 'ybr': 2690}]",V006_77_1_10_05_03_12_1_6855e_20201214_23.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_1249e_20201203_46_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 0, 'ytl': 0, 'xbr': 3455, 'ybr': 3455}]",V006_77_1_10_05_03_12_2_1249e_20201203_46.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0149e_20201209_6_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 1061, 'ytl': 1352, 'xbr': 2469, 'ybr': 2100}]",V006_77_1_10_05_03_12_1_0149e_20201209_6.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_5563e_20201211_8_a0005.jpeg,1,10,10-12,3.0,"[{'xtl': 1022, 'ytl': 165, 'xbr': 2292, 'ybr': 2986}]",V006_77_1_10_05_03_12_2_5563e_20201211_8.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_0517e_20201208_61_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 759, 'ytl': 1111, 'xbr': 2234, 'ybr': 2131}]",V006_77_1_10_05_03_12_2_0517e_20201208_61.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_0517e_20201210_30_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 1089, 'ytl': 928, 'xbr': 2935, 'ybr': 2170}]",V006_77_1_10_05_03_12_2_0517e_20201210_30.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_3_6855e_20201211_56_a0001.jpeg,1,10,10-12,3.0,"[{'xtl': 540, 'ytl': 240, 'xbr': 2372, 'ybr': 2964}]",V006_77_1_10_05_03_12_3_6855e_20201211_56.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_0517e_20201204_59_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 957, 'ytl': 223, 'xbr': 2803, 'ybr': 1805}]",V006_77_1_10_05_03_12_2_0517e_20201204_59.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6998e_20201211_46_a0002.jpeg,1,10,10-12,3.0,"[{'xtl': 1128, 'ytl': 0, 'xbr': 2894, 'ybr': 2971}]",V006_77_1_10_05_03_12_2_6998e_20201211_46.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201204_34_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 1876, 'ytl': 1364, 'xbr': 3468, 'ybr': 2541}]",V006_77_1_10_05_03_12_1_0517e_20201204_34.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0527e_20201208_48_a0006.jpeg,1,10,10-12,3.0,"[{'xtl': 536, 'ytl': 496, 'xbr': 2936, 'ybr': 4031}]",V006_77_1_10_05_03_12_1_0527e_20201208_48.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_3_1249e_20201203_63_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 1, 'ytl': 5, 'xbr': 3456, 'ybr': 3455}]",V006_77_1_10_05_03_12_3_1249e_20201203_63.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_0517e_20201210_133_a0002.jpeg,1,10,10-12,3.0,"[{'xtl': 1069, 'ytl': 1082, 'xbr': 1890, 'ybr': 2928}]",V006_77_1_10_05_03_12_2_0517e_20201210_133.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201208_2_a0008.jpeg,1,10,10-12,3.0,"[{'xtl': 1020, 'ytl': 1959, 'xbr': 2261, 'ybr': 3060}]",V006_77_1_10_05_03_12_1_0517e_20201208_2.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_3_0517e_20201204_68_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 1099, 'ytl': 1255, 'xbr': 2725, 'ybr': 2496}]",V006_77_1_10_05_03_12_3_0517e_20201204_68.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6998e_20201211_40_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 68, 'ytl': 800, 'xbr': 4032, 'ybr': 2765}]",V006_77_1_10_05_03_12_2_6998e_20201211_40.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201204_27_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 875, 'ytl': 1412, 'xbr': 1796, 'ybr': 3153}]",V006_77_1_10_05_03_12_1_0517e_20201204_27.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_1249e_20201127_14_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 1254, 'ytl': 2600, 'xbr': 1916, 'ybr': 3596}]",V006_77_1_09_05_03_12_3_1249e_20201127_14.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_3_6432e_20201208_27_a0005.jpeg,1,10,10-12,3.0,"[{'xtl': 1057, 'ytl': 483, 'xbr': 3724, 'ybr': 1303}]",V006_77_1_10_05_03_12_3_6432e_20201208_27.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_5436e_20201204_10_a0002.jpeg,1,10,10-12,3.0,"[{'xtl': 1145, 'ytl': 307, 'xbr': 2815, 'ybr': 2811}]",V006_77_1_10_05_03_12_2_5436e_20201204_10.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_3_6432e_20201208_27_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 483, 'ytl': 1057, 'xbr': 1303, 'ybr': 3724}]",V006_77_1_10_05_03_12_3_6432e_20201208_27.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201210_69_a0002.jpeg,1,10,10-12,3.0,"[{'xtl': 552, 'ytl': 1595, 'xbr': 1463, 'ybr': 2956}]",V006_77_1_10_05_03_12_1_0517e_20201210_69.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0527e_20201209_49_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 436, 'ytl': 316, 'xbr': 3716, 'ybr': 2132}]",V006_77_1_10_05_03_12_1_0527e_20201209_49.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201204_21_a0005.jpeg,1,10,10-12,3.0,"[{'xtl': 819, 'ytl': 1132, 'xbr': 1796, 'ybr': 2517}]",V006_77_1_10_05_03_12_1_0517e_20201204_21.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_0517e_20201210_42_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 625, 'ytl': 1003, 'xbr': 2416, 'ybr': 2849}]",V006_77_1_10_05_03_12_2_0517e_20201210_42.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201210_134_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 388, 'ytl': 860, 'xbr': 3516, 'ybr': 2184}]",V006_77_1_10_05_03_12_1_0517e_20201210_134.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_2761e_20201125_11_a0001.jpeg,1,10,10-12,3.0,"[{'xtl': 0, 'ytl': 340, 'xbr': 3024, 'ybr': 3024}]",V006_77_1_10_05_03_12_2_2761e_20201125_11.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201210_64_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 1250, 'ytl': 673, 'xbr': 3302, 'ybr': 2040}]",V006_77_1_10_05_03_12_1_0517e_20201210_64.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6998e_20201211_2_a0008.jpeg,1,10,10-12,3.0,"[{'xtl': 308, 'ytl': 1, 'xbr': 1983, 'ybr': 3863}]",V006_77_1_10_05_03_12_1_6998e_20201211_2.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_5563e_20201211_8_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 165, 'ytl': 732, 'xbr': 2986, 'ybr': 2001}]",V006_77_1_10_05_03_12_2_5563e_20201211_8.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201210_118_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 807, 'ytl': 543, 'xbr': 2463, 'ybr': 2650}]",V006_77_1_10_05_03_12_1_0517e_20201210_118.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6998e_20201208_38_a0005.jpeg,1,10,10-12,3.0,"[{'xtl': 418, 'ytl': 145, 'xbr': 2467, 'ybr': 4031}]",V006_77_1_10_05_03_12_2_6998e_20201208_38.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6998e_20201211_62_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 921, 'ytl': 296, 'xbr': 3534, 'ybr': 3024}]",V006_77_1_10_05_03_12_2_6998e_20201211_62.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_2761e_20201210_32_a0002.jpeg,1,10,10-12,3.0,"[{'xtl': 421, 'ytl': 184, 'xbr': 2049, 'ybr': 2896}]",V006_77_1_10_05_03_12_1_2761e_20201210_32.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0177e_20201120_5_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 0, 'ytl': 940, 'xbr': 2276, 'ybr': 3020}]",V006_77_1_09_05_03_12_2_0177e_20201120_5.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_5436e_20201204_21_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 801, 'ytl': 435, 'xbr': 2702, 'ybr': 2410}]",V006_77_1_10_05_03_12_2_5436e_20201204_21.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6998e_20201208_59_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 82, 'ytl': 280, 'xbr': 4032, 'ybr': 2401}]",V006_77_1_10_05_03_12_2_6998e_20201208_59.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_2761e_20201125_11_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 0, 'ytl': 0, 'xbr': 3024, 'ybr': 2683}]",V006_77_1_10_05_03_12_2_2761e_20201125_11.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_5436e_20201119_8_a0001.jpeg,1,10,10-12,3.0,"[{'xtl': 858, 'ytl': 881, 'xbr': 2900, 'ybr': 2469}]",V006_77_1_09_05_03_12_1_5436e_20201119_8.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_8130e_20201210_33_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 1, 'ytl': 183, 'xbr': 4032, 'ybr': 2662}]",V006_77_1_10_05_03_12_1_8130e_20201210_33.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6855e_20201211_3_a0008.jpeg,1,10,10-12,3.0,"[{'xtl': 232, 'ytl': 23, 'xbr': 2648, 'ybr': 2536}]",V006_77_1_10_05_03_12_1_6855e_20201211_3.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0527e_20201209_57_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 0, 'ytl': 1, 'xbr': 3024, 'ybr': 3420}]",V006_77_1_10_05_03_12_1_0527e_20201209_57.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_5563e_20201211_27_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 560, 'ytl': 154, 'xbr': 2702, 'ybr': 3024}]",V006_77_1_10_05_03_12_2_5563e_20201211_27.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_2761e_20201123_11_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 207, 'ytl': 23, 'xbr': 1882, 'ybr': 2143}]",V006_77_1_10_05_03_12_2_2761e_20201123_11.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0527e_20201209_2_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 0, 'ytl': 1, 'xbr': 3016, 'ybr': 4032}]",V006_77_1_10_05_03_12_1_0527e_20201209_2.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_1249e_20201211_60_a0006.jpeg,1,10,10-12,3.0,"[{'xtl': 0, 'ytl': 58, 'xbr': 3008, 'ybr': 3371}]",V006_77_1_10_05_03_12_2_1249e_20201211_60.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6855e_20201214_42_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 1672, 'ytl': 764, 'xbr': 2736, 'ybr': 2332}]",V006_77_1_10_05_03_12_1_6855e_20201214_42.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6432e_20201208_37_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 706, 'ytl': 897, 'xbr': 2456, 'ybr': 3763}]",V006_77_1_10_05_03_12_1_6432e_20201208_37.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_2761e_20201210_11_a0000.jpeg,1,10,10-12,3.0,"[{'xtl': 0, 'ytl': 296, 'xbr': 2904, 'ybr': 3023}]",V006_77_1_10_05_03_12_1_2761e_20201210_11.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6855e_20201211_8_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 643, 'ytl': 491, 'xbr': 2483, 'ybr': 2507}]",V006_77_1_10_05_03_12_2_6855e_20201211_8.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_8130e_20201210_47_a0007.jpeg,1,10,10-12,3.0,"[{'xtl': 1, 'ytl': 596, 'xbr': 3380, 'ybr': 2626}]",V006_77_1_10_05_03_12_1_8130e_20201210_47.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_6855e_20201210_44_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 586, 'ytl': 650, 'xbr': 2540, 'ybr': 2366}]",V006_77_1_10_05_03_12_1_6855e_20201210_44.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_2389b_20201006_33_a0007.jpg,1,10,10-12,3.0,"[{'xtl': 1024, 'ytl': 313, 'xbr': 1237, 'ybr': 564}]",V006_77_1_09_05_03_12_1_2389b_20201006_33.jpg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6855e_20201211_15_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 907, 'ytl': 264, 'xbr': 2087, 'ybr': 2772}]",V006_77_1_10_05_03_12_2_6855e_20201211_15.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_0517e_20201210_15_a0001.jpeg,1,10,10-12,3.0,"[{'xtl': 1294, 'ytl': 430, 'xbr': 2655, 'ybr': 1881}]",V006_77_1_10_05_03_12_2_0517e_20201210_15.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6432e_20201208_89_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 159, 'ytl': 433, 'xbr': 2483, 'ybr': 3972}]",V006_77_1_10_05_03_12_2_6432e_20201208_89.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_3_6432e_20201210_23_a0001.jpeg,1,10,10-12,3.0,"[{'xtl': 2551, 'ytl': 1590, 'xbr': 3471, 'ybr': 2416}]",V006_77_1_10_05_03_12_3_6432e_20201210_23.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0527e_20201209_41_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 236, 'ytl': 59, 'xbr': 3023, 'ybr': 4032}]",V006_77_1_10_05_03_12_1_0527e_20201209_41.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0177e_20201211_25_a0004.jpeg,1,10,10-12,3.0,"[{'xtl': 951, 'ytl': 1228, 'xbr': 2484, 'ybr': 2644}]",V006_77_1_09_05_03_12_1_0177e_20201211_25.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_3_0517e_20201204_40_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 497, 'ytl': 1427, 'xbr': 1973, 'ybr': 2388}]",V006_77_1_10_05_03_12_3_0517e_20201204_40.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0527e_20201209_36_a0009.jpeg,1,10,10-12,3.0,"[{'xtl': 8, 'ytl': 8, 'xbr': 3023, 'ybr': 4031}]",V006_77_1_10_05_03_12_1_0527e_20201209_36.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0517e_20201127_22_a0005.jpeg,1,10,10-12,3.0,"[{'xtl': 1579, 'ytl': 1336, 'xbr': 2190, 'ybr': 2016}]",V006_77_1_09_05_03_12_1_0517e_20201127_22.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_6432e_20201209_55_a0003.jpeg,1,10,10-12,3.0,"[{'xtl': 36, 'ytl': 534, 'xbr': 4021, 'ybr': 2634}]",V006_77_1_10_05_03_12_2_6432e_20201209_55.jpeg
